"pry1Cons","prdCtch","timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
"20","0.5",170,10,6970.1,6662.8,7229.8,7259.8,6959.3,7567.8,335.2,329.9,340,327.7,323.4,332.2,0,0,0,0,0,0,0,0,0,0.161254609910255,-1.10800710088171,1.47703934547571,-0.532339271155748,-1.93430076279119,0.876948752250749,0,0,0
"20","0.5",180,10,7064.1,6773,7324.8,7262.7,6982,7545.9,330.1,325,333.9,326.5,321.9,331.1,0,0,0,0,0,0,0,0,0,-1.4516612248691,-3.63494919292875,0.523523357892447,-0.341756194860945,-1.88080642019523,1.02541288103147,0,0,0
"20","0.5",190,10,7095,6818.8,7405.6,7256.1,7092.5,7434.2,334.3,328.6,340.5,330.1,326,334.5,0,0,0,0,0,0,0,0,0,1.29043160957231,-0.470933197677141,3.00866149230058,1.1688867204142,-0.924456633685325,3.45793352988475,0,0,0
"20","0.5",200,10,6876.5,6546,7197.8,7076.2,6840.3,7252.1,331,324.6,336.6,332.2,329.5,334.8,0,0,0,0,0,0,0,0,0,-0.953408028648459,-2.62200415964454,0.652673014614668,0.693889771306018,-1.10860055082719,2.64174769564938,0,0,0
"20","0.5",210,10,7862.9,7663.7,8077.7,7597.5,7410.3,7825.4,300.3,296.8,304,306,302.1,310,1.8,1.1,2.5,2,0.8,3.2,35.2,33,37.1,-9.17250499278178,-11.424145206049,-6.89703575003446,-7.87778605568054,-9.10071840348445,-6.51476303472406,0,0,0
"20","0.5",220,10,9361.7,9161.6,9558,8860.6,8700.8,9005.5,275,270.2,281.7,285.9,279.6,291.8,0.6,0.1,1.2,1.2,0.4,2,50.9,48,54.1,-8.41542281002258,-10.1349788963825,-6.52258353466764,-6.53951654340979,-8.89373711106883,-4.56339638663282,44.8024644637548,39.9989274989275,49.7610382449092
"20","0.5",230,10,10688.7,10323.8,11008.7,10355.3,9925.2,10816.7,255.6,247.5,262.5,260.8,254.2,267.3,1.2,0.7,1.6,1.9,1.1,2.7,75.5,70.2,80.8,-7.03774514881705,-9.44129267679097,-4.9681335207845,-8.77246880742554,-10.5172941368361,-7.42032058510009,48.179468488015,44.8917750302809,51.3404809343059
"20","0.5",240,10,12444.4,11823.7,13008,12417.4,11924.8,12917.8,216.3,203.5,228.4,211.6,199.7,221.8,3.1,1.7,4.6,2.5,1.5,3.3,105.9,98.1,114,-15.4455179105039,-19.4496287681718,-11.8293078471828,-18.9744343154292,-21.9930770197854,-16.5092938852991,40.385375319396,36.8052901572604,44.2599137224096
"20","0.5",250,10,15848.9,14893.9,16869.5,15840.1,15068.3,16687.1,158.9,142,175.3,158.8,147.9,168.7,3.7,2,5.5,3.9,3.1,4.9,144.5,136.3,152.5,-27.1062269243073,-31.7306961494709,-22.8321395020681,-25.0662063040856,-26.9543365742762,-22.927901215245,36.919205640739,34.0414369159431,40.1332180969662
"20","0.5",260,10,20675,19246.7,21928.3,20716,19817.5,21570.3,88.6,72.6,104,85.9,72.7,100.3,5.1,4.2,6.2,5.7,4.3,7,179.2,174.5,183.9,-45.2643849800042,-49.5124590472559,-41.2806287713104,-46.5685961972307,-52.0495616467871,-41.1508535707137,24.7827219246988,18.787774132286,30.3908400915169
"20","0.5",270,10,26063.3,24953.6,27079.6,26201.3,25345.4,26988.7,30.1,22.5,37.4,29.4,21.3,38.8,3.8,2,6,2.8,1.7,4.2,164.5,152.5,175.2,-67.1933216808004,-70.5665709753802,-63.8906758907303,-66.8398783836697,-70.9808483589445,-60.84458497999,-7.81300968006876,-15.7197817314747,0.385223558335888
"20","0.5",280,10,29418.6,28990.6,29756.1,29488.6,29068.7,29870.6,10.8,9.3,12.5,11.5,9.7,13.3,0.7,0.2,1.3,0.4,0.1,0.7,89.8,71.9,110.2,-59.6283519112466,-68.3727325306273,-50.3991228070175,-56.570100593615,-64.5456872876228,-48.4949039264829,-46.6726808998809,-55.0684547848902,-38.6344296731238
"20","0.5",290,10,30426.5,30283.9,30553.8,30356.2,30214.2,30502.5,6.9,5.2,8.8,6.7,5.3,8.3,0.4,0.1,0.7,0.5,0.1,0.9,25.3,17.8,33.4,-36.023532023532,-49.2241092241092,-22.5054945054945,-39.4940476190476,-52.1805555555556,-24.8273809523809,-72.9991096901477,-77.163020820209,-69.1022356701526
"20","0.5",300,10,30594.8,30412.2,30754.1,30622.6,30466.1,30766.3,8.1,6.3,10,7.9,6.1,9.5,0,0,0,0,0,0,4.2,2.4,6.2,21.2420634920635,9.60317460317459,33.1666666666667,21.995670995671,0.919913419913419,41.9090909090909,-84.3409952391377,-88.5659225306284,-80.0044785165528
"20","0.5",310,10,30433.8,30249.4,30606.2,30501.3,30325.7,30688.3,9.8,7.4,12.1,8.7,6.4,10.9,0.1,0,0.3,0,0,0,1,0.4,1.7,20.6482683982684,10.0357142857143,30.5454545454546,9.17857142857143,-4.0595238095238,20.1785714285714,-82.9365079365079,-94.4444444444444,-71.7460317460317
"20","0.5",320,10,30284.6,30050.6,30520.9,30408.2,30188.8,30607.4,12.4,9.5,15.2,10.7,8,13.4,0,0,0,0,0,0,0.4,0,0.8,26.3452380952381,20.6666666666667,31.7380952380952,24.7779997779998,11.4285714285714,37.987012987013,-28.3333333333333,-55,-8.33333333333333
"20","0.5",330,10,29988.5,29699.8,30252.2,30195.4,29923,30452.9,15.7,11.7,20,13.8,10.5,17.2,0,0,0,0,0,0,0.1,0,0.3,26.6307189542484,15.9640522875817,38.0196078431373,30.3214285714286,19.1309523809524,43.3571428571429,-20,-50,0
"20","0.5",340,10,29726.3,29314.1,30101.7,29844.7,29478.1,30186.7,19.9,14.5,25.4,17.7,14.3,21.2,0,0,0,0,0,0,0,0,0,26.745537828658,19.4296066252588,33.0852785558668,36.001025290499,23.8353839143313,48.8516746411483,-10,-30,0
"20","0.5",350,10,29234.2,28674,29755.8,29532.8,29210.1,29887.2,25.2,19.2,31.1,21.4,16.9,25.7,0,0,0,0,0,0,0,0,0,28.9528837963621,22.6322347191912,35.4161172161172,21.0139281008846,14.7991718426501,27.1971579145492,0,0,0
"20","0.5",360,10,28736.4,28092.8,29319.6,29180.4,28732.5,29575.9,31.7,24,38.7,26.4,21.2,31,0,0,0,0,0,0,0,0,0,25.6640915139384,20.1559989717885,30.527308415106,25.1907809168965,17.2376207729469,34.0796698057854,0,0,0
"20","0.5",370,10,28081.5,27356.2,28816.7,28575.5,28076.8,29076.3,40.6,32.4,48.6,34,27.4,40.3,0,0,0,0,0,0,0,0,0,30.6875647367512,24.9408931494038,35.8453611886653,29.5911077512622,22.5747180451128,36.3401837928154,0,0,0
"20","0.5",380,10,27204,26366.5,28043.4,27872.8,27192.1,28496.7,51.5,40.2,63.2,44.2,35.4,53.1,0,0,0,0,0,0,0,0,0,26.2553372667334,22.8419113408075,29.1595196270599,29.0004233249758,23.5908780903666,34.5343320535137,0,0,0
"20","0.5",390,10,26118.8,24847.2,27298.4,26844.9,26003.5,27730.1,66,47.6,81.6,54.7,43.5,66,0,0,0,0,0,0,0,0,0,26.3915102444289,21.6390052813976,30.5307360110653,23.8607151736201,20.5292722780169,26.7746708278018,0,0,0
"20","0.5",400,10,24893.2,23363.7,26443,25919.1,24861,26947.3,83.7,64.3,103.6,69.2,55.4,83.3,0,0,0,0,0,0,0,0,0,28.0511210546118,24.7528403682744,31.827032271467,26.5844355823264,23.0309914209875,30.7635452153835,0,0,0
"20","0.5",410,10,23165.7,21314.9,25015.6,24554.9,23330.1,25784.8,102,80.5,122.7,88.6,70.8,105,0,0,0,0,0,0,0,0,0,22.933498762056,19.7141013332731,26.2363973891443,28.9838406156791,26.6885094286173,31.3204452185293,0,0,0
"20","0.5",420,10,21482.1,19448.9,23598.2,22709.9,21126.6,24298.7,128.7,98.1,156.9,109.4,86.4,129.6,0,0,0,0,0,0,0,0,0,26.0303429284956,22.8687606405771,29.185858363389,23.3218653922765,21.1101045570656,25.6776913427135,0,0,0
"20","0.5",430,10,19373.6,16854.5,21914.2,20934.2,19055.1,22795.3,154.8,121.8,188.8,133.3,108.1,157.2,0,0,0,0,0,0,0,0,0,20.7129768407593,18.1435063651707,23.0696768323905,22.1782197546368,19.3812211594966,24.7359691860565,0,0,0
"20","0.5",440,10,17439.9,14764.6,20093.2,18904.9,16826.9,20914.6,187,151.2,222.6,164.8,134.8,193.1,0,0,0,0,0,0,0,0,0,23.5141727094513,18.0618576543944,28.9845461558268,24.1608947254719,21.2700432440088,27.4154514417634,0,0,0
"20","0.5",450,10,15191.6,12794.8,17558.4,16537.9,14381.2,18980.5,212.6,178.9,245.8,192.2,158.4,222.9,0,0,0,0,0,0,0,0,0,15.4207976274837,11.2832560143257,19.2696155216473,17.4774139115329,14.814843133056,20.1694658644395,0,0,0
"20","0.5",460,10,13352.2,11114.9,15576.1,14554.9,12372.1,17299.9,239.5,207.8,272.8,227.2,192,258.4,0,0,0,0,0,0,0,0,0,14.2287082012033,10.6128180846627,18.1463741906999,19.6690680601067,16.1227817330827,23.3957552490626,0,0,0
"20","0.5",470,10,11755,10017.2,13619.3,12465.7,10400.1,14650.1,266.9,238.4,295.1,254.8,222.1,284.5,0,0,0,0,0,0,0,0,0,12.6824775545974,8.49348579087623,16.5486862845972,13.5991742452426,10.0771874545952,17.450546776404,0,0,0
"20","0.5",480,10,10105.1,8554.6,11660.9,10754.2,9095.4,12599.9,288.3,265.5,308.5,279.7,250.5,303.3,0,0,0,0,0,0,0,0,0,9.36360723938913,4.73161010028281,14.5010162841123,10.8152297902522,7.44994409155309,14.5089928865174,0,0,0
"20","0.5",490,10,9039.9,8090.7,10081.1,9564.2,8141.8,11124.1,307.5,291.8,321.1,299.3,273.4,320.1,0,0,0,0,0,0,0,0,0,7.1800017204665,4.09338760548889,9.89758829030522,7.88864213547397,4.11967324402261,12.362410483296,0,0,0
"20","0.5",500,10,8247.3,7458.7,9109,8482.9,7538,9555.6,320,306.1,331.9,317,302.3,330.1,0,0,0,0,0,0,0,0,0,4.24285159032488,1.70929299347109,6.67464579896062,6.68129007582617,2.92200707227953,11.5174821426705,0,0,0
"20","0.5",510,10,7568.9,6941.6,8185.7,7783,7299.6,8347.3,326.5,320.2,332.9,323.4,311.2,334,0,0,0,0,0,0,0,0,0,2.28137297526236,-0.307642310537396,5.24847116105149,2.16265076902886,0.295708601185095,4.42941726973236,0,0,0
"20","0.5",520,10,7338.5,7039.8,7622.3,7480.3,7070.2,8013.5,332,325.9,338.9,323.2,316,330,0,0,0,0,0,0,0,0,0,1.72548666949073,0.191565000357,3.21684254346026,0.0754276351548625,-1.81718467066467,2.21042317224979,0,0,0
"20","0.5",530,10,7077,6720.2,7443.1,7338.1,7002.1,7756,331.2,323.2,340.2,327.9,322.1,332.9,0,0,0,0,0,0,0,0,0,-0.232032706524255,-2.15232572596117,1.45878015570045,1.50465709388581,0.0189934084643812,2.80564264439855,0,0,0
"20","0.5",540,10,7262,6940.7,7538.3,7294.6,6945.6,7666.4,327.2,322.5,331.4,332.6,327,337.2,0,0,0,0,0,0,0,0,0,-1.10002879523705,-3.20642072811667,0.756636839697098,1.46204897414422,0.0656319198990285,2.9474436490329,0,0,0
"20","0.5",550,10,7174.9,6919.1,7423.5,6900.1,6681.2,7155.5,330.8,325.4,335.4,336.3,332.3,340.3,0,0,0,0,0,0,0,0,0,1.12012592664327,-0.361556829492638,2.48534532271806,1.17084532449938,-0.711216321185254,3.06643341718333,0,0,0
"20","0.5",560,10,7019.1,6807.5,7282.1,6809,6639,6981.5,332.4,328.2,336.2,334.1,328.7,338.4,0,0,0,0,0,0,0,0,0,0.520271798718237,-0.899074602346079,1.86722296847354,-0.644014141364921,-1.71205940027023,0.519887017789262,0,0,0
"20","0.5",570,10,6955.6,6743.4,7198.5,7105.4,6886.8,7271.6,336,331.4,341.4,334.1,329.2,338.6,0,0,0,0,0,0,0,0,0,1.10371018227062,-0.262687189754522,2.62259824452878,0.0332179712859933,-1.43998959722947,1.80181409285736,0,0,0
"20","0.5",580,10,6729.4,6440,7036.9,7039.1,6862.5,7212.9,338.6,333.5,343.5,330.3,328,333,0,0,0,0,0,0,0,0,0,0.852689663196131,-1.63736379920376,3.34202095769268,-1.07773590705746,-2.82269075807411,0.764019652540532,0,0,0
"20","0.5",590,10,6601.1,6392.5,6834.7,7098.4,6914.9,7268.6,334.7,330.6,338.4,329.5,324.6,334,0,0,0,0,0,0,0,0,0,-1.09944656264194,-3.07038345492721,0.688183987453987,-0.229689970635135,-1.72142985276882,1.18621747289064,0,0,0
"20","0.5",600,10,7023.6,6900.3,7140.3,7049.6,6825.9,7281,332.5,328.5,336.6,332.5,328.3,336.4,0,0,0,0,0,0,0,0,0,-0.62166028906737,-2.34875117315732,0.893451874268404,0.930490446979926,-0.0531351730650465,2.01518665385572,0,0,0
"20","0.5",610,10,7155.9,6900.2,7354.6,6954.6,6746.2,7168.1,331.8,326.4,337,335.6,331.4,339.6,0,0,0,0,0,0,0,0,0,-0.166866611931809,-2.28997172895869,1.91136303409001,0.946618265495507,-0.0236433279620158,2.06717494579094,0,0,0
"20","0.5",620,10,6974.3,6696,7253.9,6888.8,6633.4,7162.6,332.4,329.5,335.4,333.2,327.3,338.5,0,0,0,0,0,0,0,0,0,0.231595033465058,-1.21389109139042,1.78235002531767,-0.710777265221302,-1.89459126030332,0.6590578419452,0,0,0
"20","0.5",630,10,7094.3,6991.7,7216.1,6934.7,6704.7,7194.1,333.4,329.3,337.8,334.6,330.3,338.9,0,0,0,0,0,0,0,0,0,0.312938640187214,-0.997680926251087,1.68854958483777,0.464506773107074,-1.05428078196137,1.92204091302374,0,0,0
"20","0.5",640,10,6990.6,6691.6,7302.7,7150.6,6893.2,7367,330.9,325.9,335.3,329.1,327,331.3,0,0,0,0,0,0,0,0,0,-0.715543160534272,-2.29893583845651,1.17868608084247,-1.59769399321321,-2.98606037837825,-0.0995630714135049,0,0,0
"20","0.5",650,10,7236.2,6995.4,7474.2,7207.8,6971.9,7421.1,325.6,320.5,331.3,333.5,326.8,339.5,0,0,0,0,0,0,0,0,0,-1.58039127138644,-3.05847536089848,-0.0217419076632443,1.32993085911645,-0.43948067665888,2.91903368435684,0,0,0
"20","0.5",660,10,7515.3,7289.5,7732.2,6951.4,6659.8,7231.2,326.9,320.3,333.1,330.7,325.9,335.4,0,0,0,0,0,0,0,0,0,0.457733465535277,-2.05652502412149,2.70009777025931,-0.780980546405123,-2.44849483435894,0.92372931576474,0,0,0
"20","0.5",670,10,7337.2,7025.9,7650.4,7053,6754.5,7327.5,328.8,321.6,337.3,329.3,322.6,335.8,0,0,0,0,0,0,0,0,0,0.589061154809595,-0.865054344069507,2.2566482820042,-0.386161006287363,-2.40751781918341,1.89266247216006,0,0,0
"20","0.5",680,10,7237,6830.2,7628.7,7148.8,6800.9,7451.9,329.9,325.2,334.6,330.2,327.3,333.5,0,0,0,0,0,0,0,0,0,0.422971740847603,-1.52494172508093,2.27555679971311,0.370501899161174,-1.88171140230417,2.23375667901803,0,0,0
"20","0.5",690,10,7099.6,6876,7380.2,7187.2,7015.8,7341.4,332,327.6,335.8,333.5,328.3,338.6,0,0,0,0,0,0,0,0,0,0.676832153818736,-0.992022815694186,2.02956736146535,1.00896149106303,-0.363131550782412,2.48541806408133,0,0,0
"20","0.5",700,10,7108.4,6939,7293.4,7182.5,6893.2,7457.6,333.8,330.1,337.3,332.1,326.2,337.4,0,0,0,0,0,0,0,0,0,0.568399072494244,-0.976156776465029,1.8129848844647,-0.389037512936607,-2.14477661433432,1.14056852381512,0,0,0
"20","0.5",710,10,6985.8,6790.2,7204.9,7098.5,6880.7,7313.3,333.3,328.4,338.3,331,324.9,336.7,0,0,0,0,0,0,0,0,0,-0.113350145043147,-2.03629318372708,1.79061038877934,-0.267835616796567,-2.67457353645013,2.02336069303262,0,0,0
"20","0.5",720,10,7060.6,6833.8,7276.9,7048,6753.3,7321.9,331.8,328,334.8,328,323.1,332.5,0,0,0,0,0,0,0,0,0,-0.402812507004597,-2.14764788668049,1.07886445138393,-0.848364208194187,-2.78736749298685,0.772268551759583,0,0,0
"20","0.5",730,10,7054.9,6943.9,7156.2,7123.8,6762.4,7414.1,331.2,326.8,335.9,331.6,325.7,337.3,0,0,0,0,0,0,0,0,0,-0.16391998180112,-1.5327057890543,1.3590396222978,1.14265375919483,-1.01041625048094,3.26734939133943,0,0,0
"20","0.5",740,10,7005,6813.9,7199.8,6986.6,6734.4,7226,332.9,328.6,336.7,336.4,332.5,340.9,0,0,0,0,0,0,0,0,0,0.55220766287963,-1.17005501772335,2.05855839523699,1.51003439162327,-0.294522004171026,3.09221987856669,0,0,0
"20","0.5",750,10,6958.1,6746.4,7155.7,6988.4,6815.4,7170.1,334.5,330.4,338.8,330.4,326.9,334.7,0,0,0,0,0,0,0,0,0,0.505135891880215,-0.952526176903961,1.81483203993359,-1.76797985939482,-2.80704931280215,-0.701172562250113,0,0,0
"20","0.5",760,10,6921.7,6670,7164.6,7219.6,7050.5,7375.8,335.7,330,341.7,326.7,322.4,331.1,0,0,0,0,0,0,0,0,0,0.409857230181796,-1.88550198792202,2.55434095422871,-1.07118737820793,-2.98856311036832,1.03579370638121,0,0,0
"20","0.5",770,10,6902.8,6683.2,7100.3,7273.9,7056,7468.8,337.1,331,342.5,329.5,326.3,332.5,0,0,0,0,0,0,0,0,0,0.475560431697231,-1.70415309977262,2.5537684353003,0.901316366058597,-0.579894526114839,2.31890096705378,0,0,0
"20","0.5",780,10,7047.8,6769.5,7319.9,7087.4,6920.3,7232.6,331.4,326.6,335.9,330.6,325.9,335.7,0,0,0,0,0,0,0,0,0,-1.61317149829,-3.82656527543771,0.671632670764899,0.347664989389668,-1.2219982573591,1.99016768607348,0,0,0
"20","0.5",790,10,6993.5,6700.9,7309.8,7113.6,6871.1,7367.4,330.6,326.2,335.2,329.9,325.5,333.8,0,0,0,0,0,0,0,0,0,-0.20447219754703,-1.774367579305,1.36576355202585,-0.182640587511534,-1.19686643406452,0.963495220744865,0,0,0
"20","0.5",800,10,7004.9,6789.3,7233.8,7084.2,6869.6,7276.1,328.9,324.1,333.4,332.6,329.9,335.4,0,0,0,0,0,0,0,0,0,-0.500132232743725,-1.63722073753312,0.520665392909788,0.870185947566747,-0.924157994951877,2.70649598052075,0,0,0
"20","0.5",810,10,7055,6887.8,7254.7,6982.3,6789.1,7138,329.9,326,334.2,332.5,327.8,336.9,0,0,0,0,0,0,0,0,0,0.339202878808485,-1.05072942933819,1.87134552233008,-0.0140601762182692,-1.55799169737857,1.59410597704152,0,0,0
"20","0.5",820,10,7044.7,6825,7253.5,7057,6807,7278.6,337.1,331.9,342.8,336.2,331.1,340.5,0,0,0,0,0,0,0,0,0,2.22553527651495,0.30000547663574,4.42953207237507,1.16895470407601,-1.02613695479368,3.3016229178611,0,0,0
"20","0.5",830,10,6637.3,6342.7,6854.4,6860.3,6574.3,7145.2,338.1,330.5,346.1,331.9,327.1,335.8,0,0,0,0,0,0,0,0,0,0.309151922204502,-1.43217820116209,2.06620848609118,-1.23730373394012,-3.01183931449979,0.451603054028933,0,0,0
"20","0.5",840,10,6799.7,6536.4,7068.4,6956.3,6675.6,7228.3,333.4,329.1,337.6,333.2,328.8,338.1,0,0,0,0,0,0,0,0,0,-1.20313773505698,-4.3225363760082,2.19028517114164,0.41866462342759,-0.977872663394356,1.93824296502053,0,0,0
"20","0.5",850,10,6996.8,6802.2,7187.2,6730.8,6545.1,6888.2,335.1,330.9,338.8,334.1,328.9,338.5,0,0,0,0,0,0,0,0,0,0.54610382556987,-1.14505439479225,2.08419571718939,0.295080056175731,-1.27667647547752,1.85017424332049,0,0,0
"20","0.5",860,10,6876.9,6593.5,7183.8,7159.2,6923.3,7399,330.3,326.2,333.9,333.1,328.1,338.5,0,0,0,0,0,0,0,0,0,-1.40911821711769,-2.65464489051563,-0.026749179448937,-0.268298262841462,-1.75242191609671,1.03932069392952,0,0,0
"20","0.5",870,10,7021,6769.3,7286.8,7025.8,6745.8,7288.7,332,328.1,335.5,332.7,326.3,340.8,0,0,0,0,0,0,0,0,0,0.535157315750175,-0.763491616661745,1.6872308324132,-0.113790494921829,-1.66893851856398,1.5284658192788,0,0,0
"20","0.5",880,10,6953.1,6765.2,7143.9,6930.5,6629.5,7204.4,333.6,330.3,336.5,331.5,327.5,335,0,0,0,0,0,0,0,0,0,0.510101483443676,-0.936299083184586,1.59661719225998,-0.27495414581944,-2.19674825250507,1.43028461810314,0,0,0
"20","0.5",890,10,6981.3,6821.3,7193.4,7001.8,6676.6,7297.9,334.4,328.5,339.3,336.3,330.5,341.7,0,0,0,0,0,0,0,0,0,0.239929143413331,-1.10511792529921,1.44299413804413,1.45141986947165,0.207006402148825,2.79331977096935,0,0,0
"20","0.5",900,10,7103.9,6948.5,7263.9,6849,6616.4,7118.8,332.7,326.9,337.8,332.9,329.4,336.7,0,0,0,0,0,0,0,0,0,-0.472318299696304,-2.2918613456698,0.962369371153104,-0.953042652230532,-2.58987250565935,0.768627081343075,0,0,0
"20","0.5",910,10,6869.7,6489.1,7281.3,6976.6,6829.5,7116.6,335.7,329.2,341.9,335.8,331.3,340,0,0,0,0,0,0,0,0,0,0.926197950308869,-0.798236454247308,2.42053862348299,0.908084444429449,-0.968478562536812,2.53309488341517,0,0,0
"20","0.5",920,10,6978.8,6718.9,7306.1,6881.5,6663.4,7116.4,333.6,326.1,340.4,335.1,329.4,341.1,0,0,0,0,0,0,0,0,0,-0.602499777946436,-2.29437142750639,1.10772952868861,-0.183827124039496,-1.90588303607055,1.54188485075127,0,0,0
"20","0.5",930,10,7053,6773.7,7323.7,6937.9,6673.5,7176.8,329.4,323.6,334.7,329.7,324.7,334.2,0,0,0,0,0,0,0,0,0,-1.15669357133433,-3.60970273088006,1.27937904550907,-1.53238887345607,-3.80317757000762,0.684099748438879,0,0,0
"20","0.5",940,10,7217,6986.9,7448.2,7057.5,6770.1,7339.6,331.2,326.4,335.5,328.6,323.5,333.6,0,0,0,0,0,0,0,0,0,0.620970163439047,-1.54366457666473,2.97148322142361,-0.322970473717035,-1.46308188580961,0.884002492994657,0,0,0
"20","0.5",950,10,7076.1,6882.9,7257.1,7100.5,6780.4,7408,330.8,328,333.5,335.9,331.6,340,0,0,0,0,0,0,0,0,0,-0.0794638569931594,-1.34060783935632,1.29568335033959,2.24496772923298,1.42701427147136,3.19787511430236,0,0,0
"20","0.5",960,10,7129.1,6908.7,7304.3,6864.7,6627.1,7048.9,332.7,327.6,338.1,338.5,332.5,343.9,0,0,0,0,0,0,0,0,0,0.590871245036106,-1.14238157914773,2.63263227045992,0.845863503362651,-1.86304231884766,3.38593290879885,0,0,0
"20","0.5",970,10,7123.4,6880.4,7361.5,6689.8,6464,6926.7,329.1,324.7,332.8,334.6,330,338.9,0,0,0,0,0,0,0,0,0,-1.04375795612747,-2.46610217888366,0.227885718133562,-1.09080543303443,-2.91247351473457,0.776271721142758,0,0,0
"20","0.5",980,10,7146.2,6872.4,7438.2,6845.7,6543.1,7128.9,329.7,325.4,334.5,335.6,330.1,340.7,0,0,0,0,0,0,0,0,0,0.210056683847156,-1.39543410250131,1.7999028416142,0.308602170926888,-0.844789156273891,1.43483938553708,0,0,0
"20","0.5",990,10,7022.6,6726.8,7256.2,6902.2,6541,7277.2,333,327.9,338.4,334.5,328.5,340.6,0,0,0,0,0,0,0,0,0,1.00990933283137,-0.110773546961182,2.25240004889325,-0.29554536604675,-2.07746969629844,1.43641455351758,0,0,0
"20","0.5",1000,10,6929.9,6697.5,7166.9,6973.1,6625.3,7316.8,335.7,331.2,340.4,332.9,327.9,337.9,0,0,0,0,0,0,0,0,0,0.863902440403068,-0.869461185165874,2.73566003143007,-0.436142255728938,-2.08167128961769,0.986406939501294,0,0,0
"20","1",0,10,31250,31250,31250,31250,31250,31250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","1",10,10,10574,10410.9,10752.4,10595.4,10462,10737.5,200.3,195.1,205,195.7,192.2,198.4,0,0,0,0,0,0,0,0,0,-19.88,-22.16,-18.04,-21.72,-23.16,-20.56,0,0,0
"20","1",20,10,13663.9,13230.3,14103.1,14006,13741.8,14293.6,209.9,202.9,216.2,205.7,202,208.8,0,0,0,0,0,0,0,0,0,4.75591823103291,3.22507753373072,5.97396678855902,5.12831029928846,3.97213376576821,6.3387878862699,0,0,0
"20","1",30,10,13094.3,12563.5,13610.6,13503.1,13139.1,13791.6,242.4,235.6,248.6,238.5,236.1,240.9,0,0,0,0,0,0,0,0,0,15.5623510056315,13.952860577266,17.327598268958,15.991599755131,14.8279721813244,17.5060569406582,0,0,0
"20","1",40,10,11079.9,10733.7,11481.4,11572.4,11318.9,11872.7,271.8,266.7,277,265.7,259.9,270.4,0,0,0,0,0,0,0,0,0,12.2524603795515,9.96337667148825,14.911484983485,11.4193634052518,9.05424522867402,13.6098713905586,0,0,0
"20","1",50,10,9576.6,9347.4,9788.2,10156.2,9821.4,10572.9,296.6,292,301.2,287.6,278.8,293.3,0,0,0,0,0,0,0,0,0,9.14990280039698,8.1286965067119,10.1275765367674,8.2379153082605,6.2782449513646,10.0795959417489,0,0,0
"20","1",60,10,8619,8346.7,8903.9,8952.6,8475.3,9498.7,312.4,305.9,317.9,304.8,298.3,310,0,0,0,0,0,0,0,0,0,5.3528810552359,3.67104923228442,7.15809459597442,6.07846263527241,4.16001380294366,8.02922533490979,0,0,0
"20","1",70,10,7819.9,7472.3,8179.4,8067.5,7756.5,8428.6,320.3,314.4,325.6,321.4,315.6,327.1,0,0,0,0,0,0,0,0,0,2.58926362774891,0.458578774957725,4.44848304769499,5.47950103629488,3.83361200675088,6.998017880007,0,0,0
"20","1",80,10,7434.7,7152.5,7702.1,7397.1,7104.9,7659.6,327,320.4,333.4,327.3,320.4,333.3,0,0,0,0,0,0,0,0,0,2.12318979322208,0.047242828239085,3.81424434490364,1.87480409221588,0.046076336391262,3.81401889359626,0,0,0
"20","1",90,10,7237.2,7017.6,7462.9,7257.6,7017.1,7510.2,333.4,328.4,339.5,327.6,322.6,332.7,0,0,0,0,0,0,0,0,0,2.06600603478254,-0.672975979618032,4.41611836721709,0.125046534412734,-0.800693302779404,1.07212327544634,0,0,0
"20","1",100,10,6898.4,6664.1,7139.4,7164.9,6935.7,7406.2,332.4,327.3,338.6,332.6,329.4,335.7,0,0,0,0,0,0,0,0,0,-0.236851368139342,-2.46792648833926,1.70383623986336,1.57591709597084,0.0459520507780657,3.14331944791219,0,0,0
"20","1",110,10,7024.8,6719.2,7275.3,7049.8,6847.2,7235.4,330.3,325.9,334.5,333.9,330.1,337.2,0,0,0,0,0,0,0,0,0,-0.596217262886337,-1.95070812016273,0.776502628094544,0.413821950432561,-1.01777875271825,1.62954033429493,0,0,0
